time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,2.26414449548,1.18695999847,24.2759849849,0.0418852361683,6.28027642825,0.0,1.68743927622,1.06519628923,6.58480762355,0.0304689016383,0.161816534689,0.0,450.49272047512045,451.030235196228,448.79779206087176,452.33210444614696
3.5400000000000027,2.36529768588,1.25165002883,24.6724277139,0.044068751069,0.00673940294005,0.0,1.68338309002,1.09131692586,6.62975455626,0.0461789263325,0.158703014546,0.0,460.368630444003,460.14575506749793,459.49699736719725,460.74155237121727
3.6000000000000028,2.46600414986,1.31801540716,25.073002416,0.0469666817479,0.0162780658683,0.0,1.6725026924,1.12112496984,6.72224194052,0.0522320182832,0.159520825475,0.0,475.3213044265916,475.4061675228828,474.1949488651456,474.6610703734463
3.660000000000003,2.56594666184,1.38598694768,25.4740252891,0.0496329799709,0.0260080443044,0.0,1.65813493558,1.14484153324,6.64568409858,0.0204272379203,0.166986116003,0.0,421.518327739879,422.1896532680195,425.4235471176781,422.69185481770745
3.720000000000003,2.66466046114,1.4557896381,25.8779412192,0.0507761074239,0.0357114044122,0.0,1.63120309308,1.18199365269,6.81721493539,0.0161495995739,0.148303753058,0.0,498.390959945094,497.04492087886536,498.0051420471174,497.69199965351453
3.780000000000003,2.76169846841,1.52762170375,26.287765789,0.0518251506009,0.0447458476927,0.0,1.60255596775,1.21248723313,6.84348449839,0.0200274934586,0.154761750944,0.0,455.88444073445277,456.42094064401107,457.385029607788,457.6937584663103
3.840000000000003,2.85678115121,1.60137145755,26.7004988831,0.0530594205117,0.0546537850474,0.0,1.5659133224,1.24592913244,6.9138896744,0.0216368358553,0.180380739062,0.0,469.0991195859398,471.10858483520843,470.84471615232866,470.9691910925947
3.900000000000003,2.94960477223,1.67701304667,27.1148709838,0.0541857266235,0.0653360678318,0.0,1.52725366057,1.27555972348,6.89863357532,0.0123184633778,0.172892867294,0.0,445.8757439376543,445.29388496563155,444.6677630871215,443.90350271745456
3.960000000000003,3.03973786966,1.75459499647,27.5310213711,0.0549781677552,0.0762626613443,0.0,1.47613296535,1.31054761577,6.97260905538,0.0149283376146,0.196051314817,0.0,470.40278456720466,472.22261248317005,472.89817481354083,473.09908537708037
4.020000000000002,3.12665028112,1.83423813942,27.9506592785,0.0557933256146,0.0876760001681,0.0,1.41984816608,1.34428039102,7.01506217917,0.0107562239134,0.174836014108,0.0,464.10968868578857,462.4743690869629,463.9321063674717,463.6042025697011
4.080000000000001,3.20994784754,1.91593021727,28.3730620029,0.0565772329557,0.0986056366994,0.0,1.35572678862,1.37882862323,7.06470509351,0.0173234459677,0.193795194402,0.0,464.51271782909674,466.0275839464771,466.98624503894143,467.4982337531322
4.14,3.28951865186,1.99951975686,28.7950975158,0.0580297711248,0.10999211365,0.0,1.29567231044,1.40759983756,7.00349261705,0.0352889853103,0.180209891561,0.0,432.75873146443496,431.64938593385676,431.0804663191633,432.5964280730508
4.199999999999998,3.36485211119,2.08509463181,29.2174698968,0.0605085924027,0.121064383744,0.0,1.21440864229,1.4450864649,7.07506902883,0.0512400142015,0.192019373002,0.0,472.0831925112984,473.0244050173597,472.6865277162191,473.915227639689
